STATE/UT,DISTRICT,YEAR,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,CUSTODIAL RAPE,OTHER RAPE,KIDNAPPING & ABDUCTION,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,KIDNAPPING AND ABDUCTION OF OTHERS,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,AUTO THEFT,OTHER THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES,TOTAL IPC CRIMES,Cluster
JHARKHAND,GODDA,2001,61,0,0,37,0,37,30,26,4,24,0,18,66,70,49,21,90,0,3,0,0,0,1,0,0,0,0,0,630,1030,0
JHARKHAND,JAMSHEDPUR RLY.,2001,4,0,0,1,0,1,0,0,0,6,0,4,3,65,1,64,2,0,3,0,0,0,0,1,0,0,0,0,59,148,0
JHARKHAND,JAMTARA,2001,22,30,0,18,0,18,14,11,3,6,2,9,21,68,24,44,61,2,10,0,3,146,5,13,0,20,0,2,21,473,0
JHARKHAND,KODERMA,2001,21,18,1,2,0,2,14,2,12,13,0,15,27,77,3,74,80,16,17,0,3,18,11,8,1,29,0,45,251,667,0
JHARKHAND,LATEHAR,2001,54,8,5,12,0,12,4,2,2,44,3,9,13,48,15,33,27,2,0,0,0,0,6,0,0,0,0,0,145,380,0
JHARKHAND,LOHARDAGGA,2001,33,4,0,12,0,12,14,8,6,8,0,11,14,28,16,12,29,4,5,0,3,11,0,4,0,10,0,0,121,311,0
JHARKHAND,PAKUR,2001,31,19,0,23,0,23,7,0,7,11,0,5,13,37,29,8,39,6,19,0,7,5,7,0,0,18,0,0,236,483,0
JHARKHAND,PALAMU,2001,73,52,3,15,0,15,14,2,12,43,3,32,71,94,20,74,160,21,5,0,23,343,18,8,0,28,1,38,416,1461,0
JHARKHAND,SAHEBGANJ,2001,47,34,3,20,0,20,17,5,12,12,0,8,25,80,26,54,72,5,19,1,10,42,3,23,0,21,0,15,171,628,0
JHARKHAND,SARAIKELA,2001,44,56,53,17,0,17,19,15,4,15,5,12,43,123,22,101,29,5,17,0,0,0,4,18,0,0,0,0,232,692,0
JHARKHAND,SIMDEGA,2001,49,2,2,17,0,17,12,12,0,13,10,27,3,14,0,14,5,0,2,1,0,1,1,0,0,0,0,0,88,247,0
KARNATAKA,BAGALKOT,2001,59,34,10,2,0,2,17,7,10,2,0,3,47,105,27,78,218,6,18,2,12,315,1,39,0,50,0,0,770,1710,0
KARNATAKA,BELLARY,2001,58,41,1,16,0,16,14,11,3,5,0,20,179,303,75,228,260,9,19,1,13,709,5,82,0,49,0,0,1445,3229,0
KARNATAKA,BIDAR,2001,48,58,4,7,0,7,19,10,9,7,2,36,154,202,45,157,163,7,33,0,21,1015,2,90,3,51,0,0,2449,4371,0
KARNATAKA,BIJAPUR,2001,51,47,4,6,0,6,24,19,5,5,0,21,108,202,34,168,396,5,19,3,34,695,1,65,0,92,0,0,1163,2941,0
KARNATAKA,CHAMARAJNAGAR,2001,19,18,0,4,0,4,5,5,0,1,1,9,72,133,20,113,107,3,10,1,25,480,7,43,0,15,0,0,437,1390,0
KARNATAKA,CHICKMAGALUR,2001,41,24,3,8,0,8,12,7,5,4,0,10,148,222,44,178,187,7,25,4,5,885,4,57,8,83,0,7,1022,2766,0
KARNATAKA,CHITRADURGA,2001,31,22,0,18,0,18,4,0,4,8,0,20,115,145,38,107,269,7,22,1,8,717,2,48,0,35,0,0,1219,2691,0
KARNATAKA,DAKSHIN KANNADA,2001,33,36,0,3,0,3,9,6,3,1,0,8,214,219,109,110,127,15,55,5,12,411,1,24,0,25,0,3,1846,3047,0
KARNATAKA,DAVANAGERE,2001,58,39,6,22,0,22,23,13,10,5,1,26,246,332,114,218,297,12,46,3,1,684,8,84,5,77,0,1,1325,3301,0
KARNATAKA,DHARWAD COMMR.,2001,16,24,0,4,0,4,8,4,4,5,0,34,159,245,99,146,168,8,56,0,7,191,2,3,0,24,0,4,944,1902,0
KARNATAKA,DHARWAD RURAL,2001,25,10,2,3,0,3,3,2,1,3,0,5,30,38,1,37,110,7,14,1,0,132,3,8,0,8,0,0,497,899,0
KARNATAKA,GADAG,2001,22,17,1,2,0,2,4,2,2,4,0,13,55,55,16,39,109,4,23,1,1,165,3,10,0,18,0,0,392,899,0
KARNATAKA,HASSAN,2001,64,69,0,20,0,20,17,0,17,5,0,23,162,268,59,209,210,9,17,0,0,1483,4,75,1,68,0,0,1544,4039,0
KARNATAKA,HAVERI,2001,24,17,4,3,0,3,12,11,1,7,0,10,85,111,21,90,260,9,20,2,0,393,5,42,0,32,0,0,1175,2211,0
KARNATAKA,K.G.F.,2001,20,22,3,1,0,1,12,7,5,4,0,6,94,108,19,89,73,0,12,1,0,256,4,12,0,20,0,0,258,906,0
KARNATAKA,KODAGU,2001,26,33,2,4,0,4,4,4,0,1,0,3,105,87,11,76,170,2,6,6,3,350,4,22,0,14,0,0,459,1301,0
KARNATAKA,KOLAR,2001,69,72,4,17,0,17,21,18,3,3,0,25,156,284,63,221,373,9,48,1,0,664,18,42,0,39,0,0,1385,3230,0
KARNATAKA,KOPPAL,2001,23,33,0,6,0,6,12,12,0,3,0,8,71,120,17,103,166,2,21,1,5,279,5,40,1,23,0,0,587,1406,0
KARNATAKA,MANDYA,2001,67,47,3,15,0,15,9,1,8,2,0,28,195,328,53,275,280,7,30,2,0,1431,7,50,0,72,0,0,2234,4807,0
KARNATAKA,MYSORE COMMR.,2001,32,34,0,2,0,2,11,7,4,0,0,32,109,326,140,186,67,17,52,1,0,360,9,8,1,48,0,0,794,1903,0
KARNATAKA,MYSORE RURAL,2001,53,58,1,12,0,12,14,4,10,0,0,0,167,200,16,184,212,5,15,2,0,1081,6,79,2,51,0,0,942,2900,0
KARNATAKA,RAICHUR,2001,33,38,9,12,0,12,11,5,6,4,3,13,137,150,46,104,261,8,94,1,15,602,1,63,4,52,0,16,857,2384,0
KARNATAKA,RAILWAYS,2001,12,0,0,1,0,1,1,0,1,3,0,11,9,331,7,324,16,1,2,4,0,17,1,0,0,0,0,0,174,583,0
KARNATAKA,SHIMOGA,2001,56,48,1,12,0,12,14,10,4,1,0,15,206,292,100,192,260,4,31,1,20,1148,6,65,0,134,0,0,1864,4178,0
KARNATAKA,TUMKUR,2001,80,55,4,6,0,6,21,4,17,10,1,27,237,389,92,297,234,13,26,3,69,1099,28,53,0,44,0,4,1738,4141,0
KARNATAKA,UDUPI,2001,16,14,0,2,0,2,2,0,2,1,0,12,93,112,39,73,107,4,15,1,5,304,0,16,2,16,0,6,1231,1959,0
KARNATAKA,UTTAR KANNADA,2001,17,14,0,4,0,4,5,3,2,1,0,5,70,81,24,57,118,11,11,1,4,437,3,27,2,34,0,0,1474,2319,0
KERALA,ALAPUZHA,2001,22,32,2,21,0,21,8,6,2,2,0,18,227,195,109,86,419,18,152,9,35,1373,1,162,2,105,0,0,4516,7319,0
KERALA,CBCID,2001,22,7,0,2,0,2,2,0,2,1,0,1,5,5,0,5,6,18,37,119,1,5,0,0,0,4,0,0,15,250,0
KERALA,ERNAKULAM,2001,44,67,7,38,0,38,20,7,13,25,0,80,592,1264,294,970,626,22,267,12,25,1756,3,162,3,161,0,0,9669,14843,0
KERALA,IDUKKI,2001,33,30,1,34,0,34,0,0,0,3,0,16,240,254,39,215,301,55,78,0,10,1726,0,145,16,127,0,0,2352,5421,0
KERALA,KANNUR,2001,26,58,4,42,0,42,12,7,5,1,0,18,277,213,75,138,831,17,183,8,6,1175,0,77,7,157,0,0,2776,5888,0
KERALA,KASARGOD,2001,18,23,2,28,0,28,4,1,3,32,0,9,132,145,79,66,683,11,55,4,0,627,0,0,0,66,0,0,1277,3116,0
KERALA,KOLLAM,2001,41,65,21,55,0,55,16,9,7,13,0,62,334,291,120,171,575,16,120,14,63,2398,3,235,0,315,0,0,4645,9282,0
KERALA,KOTTAYAM,2001,34,26,3,22,0,22,18,12,6,2,0,54,319,373,125,248,347,25,252,8,17,1763,2,125,8,82,0,0,3602,7082,0
KERALA,KOZHIKODE,2001,34,35,8,39,0,39,12,10,2,28,1,15,448,428,153,275,1127,26,302,6,391,1035,2,118,8,319,0,0,4012,8394,0
KERALA,MALAPPURAM,2001,23,33,5,71,0,71,17,4,13,6,0,11,288,340,157,183,663,40,211,14,30,1119,3,92,3,448,0,0,4011,7428,0
KERALA,PALAKKAD,2001,45,57,14,63,0,63,14,10,4,11,0,30,342,315,120,195,608,66,159,5,67,1629,5,112,10,215,0,0,2749,6516,0
KERALA,PATHANAMTHITTA,2001,20,13,16,12,0,12,0,0,0,1,0,7,144,129,65,64,224,10,65,6,29,970,0,90,3,95,0,0,2266,4100,0
KERALA,RAILWAYS,2001,0,0,0,1,0,1,0,0,0,0,0,2,1,197,2,195,39,0,1,0,0,9,0,0,0,0,0,0,39,289,0
KERALA,THRISSUR,2001,42,79,20,42,0,42,18,9,9,14,0,82,406,516,188,328,577,40,390,11,4,1329,2,223,16,198,0,0,6456,10465,0
KERALA,WAYANADU,2001,15,11,2,35,0,35,1,1,0,5,0,8,122,140,25,115,190,29,90,5,13,479,0,56,3,59,0,0,823,2086,0
MADHYA PRADESH,BALAGHAT,2001,56,43,8,87,0,87,11,11,0,0,5,7,229,226,21,205,42,10,10,0,18,568,3,157,12,72,0,51,1310,2925,0
MADHYA PRADESH,BARWANI,2001,41,30,3,34,0,34,2,2,0,2,2,18,130,237,30,207,35,6,5,1,10,795,5,81,9,18,0,71,473,2008,0
MADHYA PRADESH,BETUL,2001,56,48,1,95,0,95,19,16,3,0,0,18,199,246,33,213,9,6,15,0,16,521,7,135,4,71,0,59,1112,2637,0
MADHYA PRADESH,BHIND,2001,63,97,2,31,0,31,47,20,27,3,8,28,223,283,25,258,99,9,28,1,17,851,34,80,2,54,0,88,1313,3361,0
MADHYA PRADESH,BHOPAL RLY.,2001,5,3,0,1,0,1,2,2,0,1,0,25,10,705,13,692,3,0,8,0,0,1,0,10,3,0,0,2,257,1036,0
MADHYA PRADESH,CHHATARPUR,2001,54,72,1,65,0,65,28,23,5,4,4,42,240,163,0,163,104,0,36,0,20,445,20,193,10,46,0,96,1718,3361,0
MADHYA PRADESH,DAMOH,2001,43,78,0,66,0,66,18,10,8,3,1,24,114,188,20,168,54,3,18,0,32,1042,28,189,0,58,0,0,920,2879,0
MADHYA PRADESH,DATIYA,2001,53,55,0,12,0,12,25,8,17,3,1,26,87,103,12,91,30,1,8,0,9,424,8,57,0,18,0,38,908,1866,0
MADHYA PRADESH,DINDORI,2001,13,4,0,20,0,20,2,2,0,0,0,2,52,44,7,37,6,5,6,0,4,119,0,53,6,4,0,14,467,821,0
MADHYA PRADESH,HARDA,2001,14,12,0,28,0,28,2,2,0,1,0,3,43,74,10,64,23,0,9,0,8,109,9,35,0,27,0,0,349,746,0
MADHYA PRADESH,HOSHANGABAD,2001,53,57,27,65,0,65,16,13,3,0,0,31,253,286,51,235,33,8,25,0,13,479,9,109,6,31,0,0,1240,2741,0
MADHYA PRADESH,INDORE RLY.,2001,6,4,2,2,0,2,0,0,0,0,1,7,3,193,3,190,2,0,5,0,0,14,0,5,1,0,0,0,108,353,0
MADHYA PRADESH,JABALPUR RLY.,2001,3,0,0,0,0,0,0,0,0,0,1,15,0,221,6,215,1,2,2,0,0,14,1,4,0,0,0,0,95,359,0
MADHYA PRADESH,KATNI,2001,51,37,1,25,0,25,9,3,6,0,0,29,168,239,56,183,33,1,26,0,8,816,11,106,12,59,0,64,590,2285,0
MADHYA PRADESH,KHANDWA,2001,41,46,0,63,0,63,14,12,2,5,1,11,311,290,44,246,64,9,44,0,9,84,11,184,15,49,0,58,2602,3911,0
MADHYA PRADESH,KHARGON,2001,47,41,5,47,0,47,15,14,1,5,9,21,171,533,24,509,80,16,16,0,17,540,5,164,29,21,0,3,1714,3499,0
MADHYA PRADESH,MANDLA,2001,35,13,0,64,0,64,9,9,0,2,0,11,190,116,20,96,18,2,29,0,15,444,4,151,19,46,0,40,914,2122,0
MADHYA PRADESH,MANDSAUR,2001,28,33,1,41,0,41,15,8,7,3,0,32,197,444,96,348,56,14,27,2,27,345,4,102,11,30,0,76,1128,2616,0
MADHYA PRADESH,NARSINGHPUR,2001,38,49,0,70,0,70,7,4,3,1,1,11,121,149,26,123,32,1,10,0,24,832,22,156,16,40,0,51,680,2311,0
MADHYA PRADESH,NEEMUCH,2001,17,18,0,37,0,37,16,7,9,5,0,15,203,376,52,324,65,24,32,3,18,391,1,83,18,62,0,51,773,2208,0
MADHYA PRADESH,PANNA,2001,24,26,0,44,0,44,11,10,1,1,0,10,145,99,4,95,54,1,10,1,11,62,19,104,2,31,0,26,1240,1921,0
MADHYA PRADESH,RAISEN,2001,39,79,9,79,0,79,11,9,2,5,0,27,116,187,12,175,59,6,7,1,18,460,20,194,31,50,0,10,1601,3009,0
MADHYA PRADESH,RAJGARH,2001,42,68,1,95,0,95,12,9,3,4,0,35,135,218,34,184,161,7,13,0,51,538,7,196,26,49,0,93,1967,3718,0
MADHYA PRADESH,RATLAM,2001,58,60,0,70,0,70,21,13,8,5,6,54,233,468,102,366,42,13,37,1,17,448,4,125,28,53,0,69,1530,3342,0
MADHYA PRADESH,REWA,2001,53,54,0,31,0,31,26,18,8,6,2,67,706,410,110,300,149,1,23,0,31,445,18,105,2,56,0,127,2291,4603,0
MADHYA PRADESH,SATNA,2001,49,48,0,58,0,58,16,5,11,3,2,52,588,495,125,370,87,4,12,0,34,822,19,157,6,65,0,125,2121,4763,0
MADHYA PRADESH,SEONI,2001,40,25,3,52,0,52,3,2,1,1,1,6,122,161,19,142,49,8,19,0,7,344,10,106,23,25,0,73,1065,2143,0
MADHYA PRADESH,SHAHDOL,2001,57,28,4,63,0,63,13,13,0,2,1,34,464,390,52,338,44,17,19,0,26,433,9,216,3,87,0,0,2252,4162,0
MADHYA PRADESH,SHAJAPUR,2001,42,46,1,90,0,90,13,8,5,1,3,47,273,588,95,493,92,11,28,0,35,744,8,153,36,65,0,59,1328,3663,0
MADHYA PRADESH,SHEOPUR,2001,24,30,2,21,0,21,18,3,15,4,4,10,54,94,9,85,38,7,8,0,4,321,6,52,0,14,0,15,327,1053,0
MADHYA PRADESH,SIDHI,2001,36,21,2,42,0,42,33,30,3,9,1,15,315,346,18,328,33,2,25,2,23,561,27,105,2,66,0,89,1753,3508,0
MADHYA PRADESH,SIHORE,2001,35,54,1,59,0,59,29,27,2,1,2,19,355,364,59,305,53,17,26,0,23,331,5,130,17,45,0,68,1755,3389,0
MADHYA PRADESH,TIKAMGARH,2001,53,46,3,86,0,86,7,4,3,6,2,46,154,172,11,161,90,0,12,0,26,878,15,177,2,27,0,64,1212,3078,0
MADHYA PRADESH,UMARIYA,2001,19,12,0,25,0,25,3,2,1,2,0,19,130,127,1,126,30,4,16,0,12,130,2,61,5,21,0,0,1231,1849,0
MADHYA PRADESH,VIDISHA,2001,47,56,0,112,0,112,10,6,4,0,4,20,174,268,41,227,77,5,26,0,35,880,13,245,22,56,0,49,1536,3635,0
MAHARASHTRA,AKOLA,2001,64,41,0,15,0,15,15,14,1,9,0,41,298,735,81,654,99,15,59,16,48,836,2,109,7,189,0,116,1306,4020,0
MAHARASHTRA,AMRAVATI COMMR.,2001,44,29,3,23,0,23,27,23,4,10,0,48,259,812,163,649,95,10,41,2,15,429,10,43,26,55,0,60,796,2837,0
MAHARASHTRA,AMRAVATI RURAL,2001,72,23,0,42,0,42,29,25,4,1,0,36,359,1031,26,1005,112,12,31,1,23,884,4,99,38,92,0,126,640,3655,0
MAHARASHTRA,AURANGABAD COMMR.,2001,36,27,0,14,0,14,19,14,5,3,2,40,239,503,179,324,130,26,108,1,3,371,4,33,12,102,0,109,569,2351,0
MAHARASHTRA,AURANGABAD RURAL,2001,61,12,0,28,0,28,16,6,10,14,1,49,193,273,30,243,139,13,35,0,24,780,6,53,12,247,0,172,580,2708,0
MAHARASHTRA,BEED,2001,68,43,1,22,0,22,25,15,10,16,1,62,264,499,70,429,272,14,41,0,38,1012,2,78,15,177,0,174,820,3644,0
MAHARASHTRA,BHANDARA,2001,32,22,3,39,0,39,4,1,3,2,0,15,195,402,27,375,63,12,19,1,55,392,5,71,37,60,0,90,733,2252,0
MAHARASHTRA,BULDHANA,2001,49,32,1,22,0,22,22,18,4,11,1,27,227,749,45,704,246,17,46,0,69,753,35,118,21,223,0,155,877,3701,0
MAHARASHTRA,CHANDRAPUR,2001,49,26,4,43,0,43,10,7,3,8,0,36,253,572,57,515,110,21,35,1,39,538,2,102,28,144,0,180,922,3123,0
MAHARASHTRA,DHULE,2001,48,25,1,16,0,16,6,6,0,7,3,13,96,360,56,304,86,20,36,0,22,338,6,17,8,127,0,189,616,2040,0
MAHARASHTRA,GADCHIROLI,2001,47,24,3,27,0,27,7,6,1,11,0,15,127,124,15,109,28,3,12,0,51,246,0,55,17,57,0,49,461,1364,0
MAHARASHTRA,GONDIA,2001,41,17,3,23,0,23,17,17,0,4,4,13,238,326,30,296,20,18,30,2,20,328,4,85,22,80,0,94,617,2006,0
MAHARASHTRA,HINGOLI,2001,36,27,0,20,0,20,9,8,1,4,2,39,119,241,24,217,96,6,20,0,33,471,2,44,4,134,0,61,473,1841,0
MAHARASHTRA,JALGAON,2001,83,44,0,19,0,19,16,12,4,16,5,30,238,557,72,485,157,41,119,0,22,721,5,76,31,389,0,259,1186,4014,0
MAHARASHTRA,JALNA,2001,43,24,0,16,0,16,12,8,4,13,1,46,209,345,48,297,120,13,38,0,38,675,5,56,7,172,0,109,587,2529,0
MAHARASHTRA,KOLHAPUR,2001,54,33,3,26,0,26,21,13,8,11,3,32,299,561,164,397,129,35,71,2,20,516,19,46,7,80,0,279,915,3162,0
MAHARASHTRA,LATUR,2001,42,17,0,7,0,7,22,22,0,3,2,31,157,281,58,223,211,20,45,2,28,992,38,50,7,150,0,134,805,3044,0
MAHARASHTRA,MUMBAI RLY.,2001,12,9,1,2,0,2,1,0,1,0,3,29,3,1756,0,1756,13,26,34,0,0,30,0,5,0,0,0,2,97,2023,0
MAHARASHTRA,NAGPUR RLY.,2001,12,1,0,2,0,2,0,0,0,6,0,20,2,762,8,754,18,5,7,11,2,29,2,4,0,0,0,3,170,1056,0
MAHARASHTRA,NANDURBAR,2001,44,20,0,16,0,16,6,6,0,4,0,5,68,132,19,113,80,12,13,0,4,240,2,27,1,78,0,59,268,1079,0
MAHARASHTRA,NASIK COMMR.,2001,25,14,2,9,0,9,14,9,5,7,1,16,263,529,188,341,139,18,61,0,19,245,3,19,2,99,0,138,572,2195,0
MAHARASHTRA,NAVI MUMBAI,2001,34,18,0,17,0,17,19,7,12,15,16,62,375,893,318,575,80,88,148,6,3,354,5,23,5,57,0,228,617,3063,0
MAHARASHTRA,OSMANABAD,2001,48,13,1,16,0,16,8,7,1,8,1,29,189,349,45,304,101,17,34,0,26,903,2,52,6,102,0,171,626,2702,0
MAHARASHTRA,PARBHANI,2001,49,28,0,25,0,25,22,16,6,5,2,43,143,230,18,212,148,14,42,1,31,994,1,57,10,120,0,70,440,2475,0
MAHARASHTRA,PUNE RLY.,2001,4,1,2,0,0,0,0,0,0,1,0,4,0,302,1,301,3,1,3,0,0,10,0,3,0,0,0,0,52,386,0
MAHARASHTRA,RAIGAD,2001,53,11,0,20,0,20,8,1,7,13,7,27,200,296,54,242,104,16,44,2,10,276,1,29,7,55,0,275,764,2218,0
MAHARASHTRA,RATNAGIRI,2001,17,5,1,10,0,10,8,4,4,3,2,14,97,256,34,222,69,18,20,1,17,232,0,32,19,62,0,119,429,1431,0
MAHARASHTRA,SANGLI,2001,85,24,1,32,0,32,18,8,10,8,3,27,225,515,97,418,128,31,55,0,47,566,12,54,22,96,0,263,787,2999,0
MAHARASHTRA,SATARA,2001,57,19,0,32,0,32,12,7,5,6,2,20,266,464,127,337,93,43,91,2,24,487,13,49,9,179,0,387,1210,3465,0
MAHARASHTRA,SINDHUDURG,2001,14,4,1,7,0,7,2,2,0,1,0,4,125,106,17,89,17,12,13,1,11,171,0,20,13,8,0,66,225,821,0
MAHARASHTRA,SOLAPUR COMMR.,2001,30,14,1,16,0,16,15,11,4,7,1,32,165,306,98,208,70,7,49,3,3,230,6,15,4,62,0,82,449,1567,0
MAHARASHTRA,WARDHA,2001,60,25,4,35,0,35,12,12,0,6,0,20,266,592,30,562,174,15,29,0,27,757,9,98,35,89,0,139,1051,3443,0
MAHARASHTRA,WASHIM,2001,29,21,3,15,0,15,13,13,0,7,0,17,121,409,21,388,65,5,5,0,22,396,10,60,10,116,0,61,441,1826,0
MAHARASHTRA,YAVATMAL,2001,56,45,10,56,0,56,37,31,6,3,1,33,232,788,67,721,106,17,45,1,25,978,12,125,27,177,0,179,1204,4157,0
MANIPUR,BISHNUPUR,2001,29,25,1,1,0,1,3,3,0,3,0,2,6,11,1,10,11,3,3,1,7,21,0,0,0,1,0,0,98,226,0
MANIPUR,CHANDEL,2001,7,7,0,0,0,0,1,1,0,16,0,4,2,1,0,1,0,1,1,0,1,13,0,0,0,0,0,0,20,74,0
MANIPUR,CHURACHANDPUR,2001,35,21,0,1,0,1,0,0,0,0,0,0,4,12,1,11,0,0,3,3,3,3,0,0,0,0,0,0,47,132,0
MANIPUR,IMPHAL(EAST),2001,29,29,2,7,0,7,13,6,7,0,0,1,12,28,16,12,24,6,16,5,8,26,0,2,0,1,0,0,128,337,0
MANIPUR,IMPHAL(WEST),2001,44,42,2,7,0,7,48,37,11,1,0,2,38,121,52,69,83,18,25,9,27,75,0,17,0,3,0,1,521,1084,0
MANIPUR,SENAPATI,2001,27,10,0,0,0,0,6,0,6,0,0,1,2,9,0,9,2,3,1,1,2,1,0,0,0,0,0,0,111,176,0
MANIPUR,TAMENGLONG,2001,2,1,0,0,0,0,0,0,0,0,0,0,1,4,0,4,0,0,0,0,3,2,0,0,0,0,0,1,0,14,0
MANIPUR,THOUBAL,2001,32,32,0,4,0,4,22,14,8,0,17,6,8,20,1,19,11,2,17,1,13,56,0,1,0,0,0,5,156,403,0
MANIPUR,UKHRUL,2001,4,1,0,0,0,0,1,1,0,0,0,3,2,11,0,11,0,0,0,0,0,4,0,1,0,0,0,0,16,43,0
MEGHALAYA,GARO HILLS EAST,2001,16,9,0,2,0,2,5,0,5,7,0,14,7,16,0,16,1,2,1,0,1,12,0,2,0,0,0,0,39,134,0
MEGHALAYA,GARO HILLS SOUTH,2001,6,3,0,1,0,1,2,0,2,3,0,4,2,8,0,8,1,0,0,0,0,2,0,0,0,1,0,0,16,49,0
MEGHALAYA,GARO HILLS WEST,2001,19,3,0,5,0,5,14,0,14,9,0,4,34,30,3,27,3,0,4,1,3,24,0,8,0,0,0,0,74,235,0
MEGHALAYA,JAINTIA HILLS,2001,35,3,0,7,0,7,6,4,2,17,0,7,8,30,0,30,1,2,2,0,2,21,0,3,0,0,0,0,70,214,0
MEGHALAYA,KHASI HILLS EAST,2001,50,25,1,5,0,5,20,5,15,27,3,68,109,142,11,131,2,15,18,2,19,30,0,8,0,3,0,0,207,754,0
MEGHALAYA,KHASI HILLS WEST,2001,16,2,0,4,0,4,0,0,0,19,0,16,0,23,0,23,0,0,1,0,0,3,0,2,0,0,0,0,39,125,0
MEGHALAYA,RI-BHOI,2001,22,2,1,2,0,2,8,2,6,15,0,12,10,22,2,20,0,0,3,0,1,10,0,2,0,0,0,0,66,176,0
MIZORAM,AIZAWL,2001,12,6,4,26,0,26,0,0,0,0,0,8,265,562,9,553,1,16,45,6,16,39,0,13,0,1,0,12,94,1126,0
MIZORAM,CHAMPHAI,2001,2,1,0,7,0,7,1,0,1,0,0,0,37,51,1,50,0,2,8,2,1,15,0,7,0,0,0,0,69,203,0
MIZORAM,KOLASIB,2001,3,1,1,6,0,6,0,0,0,0,0,0,19,83,1,82,1,4,5,1,6,11,0,15,0,0,0,7,53,216,0
MIZORAM,LAWNGTLAI,2001,2,0,0,2,0,2,0,0,0,1,0,0,10,25,0,25,0,0,2,0,1,5,0,0,0,0,0,0,112,160,0
MIZORAM,LUNGLEI,2001,5,4,0,3,0,3,0,0,0,1,0,0,47,120,5,115,0,1,5,0,0,5,0,11,0,0,0,0,27,229,0
MIZORAM,MAMIT,2001,4,0,0,0,0,0,0,0,0,1,0,13,1,12,0,12,1,0,0,3,0,2,0,0,0,15,2,0,20,74,0
MIZORAM,SAIHA,2001,2,2,0,3,0,3,0,0,0,0,0,1,29,0,0,0,0,0,6,0,0,9,0,6,0,0,0,0,124,182,0
MIZORAM,SERCHHIP,2001,1,1,0,5,0,5,1,1,0,0,0,1,9,25,1,24,0,0,0,0,0,8,0,0,0,0,1,4,0,56,0
NAGALAND,DIMAPUR,2001,36,5,4,4,0,4,13,4,9,4,0,89,55,114,48,66,0,10,7,0,0,10,0,0,0,0,0,14,99,464,0
NAGALAND,KIPHIRE,2001,1,0,0,0,0,0,0,0,0,0,0,0,2,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,18,0
NAGALAND,KOHIMA,2001,25,16,0,6,0,6,3,0,3,2,0,19,30,66,40,26,0,7,16,2,0,6,0,6,0,0,0,0,131,335,0
NAGALAND,MOKOKCHUNG,2001,12,2,4,1,0,1,1,0,1,1,0,5,14,12,1,11,0,0,3,0,1,5,0,0,0,0,0,0,32,93,0
NAGALAND,MON,2001,3,3,1,2,0,2,2,2,0,1,0,5,13,6,0,6,0,1,2,0,0,6,0,0,0,0,0,3,9,57,0
NAGALAND,PEREN,2001,0,2,0,0,0,0,0,0,0,0,0,1,9,4,0,4,0,0,1,0,0,0,0,0,0,0,0,0,11,28,0
NAGALAND,PHEK,2001,7,4,0,1,0,1,2,0,2,2,0,2,9,7,0,7,0,0,0,0,0,5,0,0,0,0,0,0,12,51,0
NAGALAND,TUENSANG,2001,1,3,0,0,0,0,0,0,0,1,0,2,7,5,0,5,0,2,2,0,0,0,0,0,0,0,0,0,18,41,0
NAGALAND,WOKHA,2001,12,3,0,1,0,1,2,0,2,0,0,3,11,28,0,28,2,0,1,0,0,5,0,0,0,0,0,2,23,93,0
NAGALAND,ZUNHEBOTO,2001,4,1,0,2,0,2,0,0,0,0,0,3,13,11,0,11,0,0,2,0,0,0,0,0,0,0,0,0,18,54,0
ODISHA,ANGUL,2001,39,27,5,33,0,33,5,5,0,3,0,19,85,175,9,166,62,10,26,0,22,127,8,90,0,53,0,184,488,1461,0
ODISHA,BALASORE,2001,17,10,2,58,0,58,37,32,5,12,1,43,175,164,17,147,76,10,27,0,26,173,36,92,9,68,0,0,1305,2341,0
ODISHA,BARAGARH,2001,23,36,9,19,0,19,8,8,0,0,0,25,90,146,0,146,80,6,16,0,12,38,0,41,2,30,0,83,580,1244,0
ODISHA,BERHAMPUR,2001,23,52,1,10,0,10,13,10,3,7,2,54,113,143,45,98,41,13,19,1,14,235,4,41,6,29,0,31,418,1270,0
ODISHA,BHADRAK,2001,27,10,0,35,0,35,20,18,2,2,0,16,81,93,7,86,53,9,11,0,10,36,23,29,5,79,0,45,770,1354,0
ODISHA,BOLANGIR,2001,32,10,4,19,0,19,16,16,0,3,0,20,56,112,6,106,51,8,38,0,10,223,4,91,11,61,0,0,554,1323,0
ODISHA,BOUDH,2001,9,6,0,6,0,6,5,5,0,0,0,5,23,39,0,39,24,3,4,0,20,35,1,21,3,6,0,9,196,415,0
